"machine_id","total_pages","id_tot","hoh_most_education","census_region","household_size","hoh_oldest_age","household_income","children","racial_background","connection_speed","country_of_origin","zip_code"
242023800,550,0,4,2,4,8,15,1,1,1,0,66223
242023971,136,0,99,3,1,9,11,0,2,1,0,27893
242024193,917,0,2,3,4,5,12,1,1,1,0,74701
242024636,60,0,99,3,2,8,12,0,1,1,0,36507
242024865,89,0,2,3,2,9,12,0,1,1,0,71334
242025185,329,0,99,2,1,8,11,0,2,1,0,44004
242025352,151,0,99,4,2,1,13,1,5,1,0,90001
242025549,12,0,4,1,2,11,13,1,1,1,0,11236
242025813,145,0,99,1,5,7,15,0,5,1,1,4730
242025847,2264,0,5,1,2,11,16,1,1,1,0,10566
242026821,3,0,3,3,4,11,11,1,2,1,0,77071
242026825,854,0,5,3,1,10,11,0,5,1,0,23434
242026897,295,0,4,3,5,7,12,1,2,1,0,32792
242026909,7,0,2,4,3,6,13,1,5,1,1,93292
242027471,3,0,99,3,5,5,18,1,1,1,0,39532
242027775,38,0,3,3,2,11,12,0,1,1,0,32303
242027965,29,0,99,2,2,9,13,0,1,1,0,57702
242028858,86,0,99,3,3,8,11,1,2,1,0,38401
242028958,13044,584.36,3,3,3,7,15,0,1,1,0,75089
242029079,544,24.19,3,2,1,8,15,0,1,1,1,60455
242029367,392,0,2,4,2,6,12,1,1,1,0,96002
242029432,7,0,3,4,1,2,14,0,1,1,0,95762
242029544,258,0,99,1,2,7,18,1,5,1,0,1020
242029793,754,90.42,3,3,4,2,11,1,2,1,1,33511
242029887,184,0,4,2,3,4,15,1,1,1,0,43026
242030214,5,0,99,3,1,9,12,0,1,1,0,37830
242030360,25,0,2,2,4,7,13,1,1,1,0,NA
242030441,3171,0,4,3,2,5,17,1,1,1,0,70065
242030559,1519,12.94,99,4,1,4,11,0,3,1,0,98103
242030653,29,0,4,2,1,7,14,0,5,1,1,60515
242030672,27,0,99,3,1,4,12,0,2,1,0,30605
242030888,148,0,4,3,5,5,15,1,1,1,0,78613
242030965,356,0,4,2,1,4,14,0,1,1,0,48326
242031149,127,0,3,3,1,8,11,0,1,1,0,NA
242031429,1605,0,99,2,3,1,11,1,1,1,0,60115
242031883,372,0,99,3,1,3,11,0,2,1,0,33073
242032185,515,21.55,4,4,5,11,12,1,1,1,1,80012
242032545,12,0,99,3,1,8,13,0,5,1,0,77070
242032743,380,0,99,4,4,9,12,1,3,1,0,92260
242033066,5,0,4,1,4,8,15,1,2,1,0,7017
242033434,2669,0,2,3,2,8,15,1,1,1,1,33767
242034117,412,0,1,3,2,11,11,0,5,1,1,33135
242034178,104,0,99,1,1,2,11,0,2,1,0,6705
242035014,20,0,99,2,2,8,11,0,1,1,0,49508
242035190,30,0,3,4,5,10,16,0,5,1,0,95008
242035333,4735,1182.51,3,3,2,7,16,1,1,1,1,33162
242035336,155,0,99,3,99,1,11,1,2,1,0,31405
242035757,2,0,99,2,2,2,13,0,1,1,0,52317
242036350,13,0,99,2,4,3,11,1,2,1,0,60651
242036358,31,0,99,4,5,10,11,1,1,1,0,92545
242036359,12,0,2,1,3,6,11,1,1,1,0,1609
242036434,237,0,99,1,2,4,11,1,2,1,0,8225
242036771,152,0,99,3,5,10,13,1,5,1,0,78108
242036859,30,0,2,3,2,11,14,0,1,1,0,38654
242036907,10,0,3,3,2,3,11,0,1,1,0,32117
242037293,297,0,3,1,4,5,11,1,1,1,0,2891
242037942,15,0,4,4,2,7,16,1,3,1,0,98004
242038106,773,0,2,3,5,11,11,1,5,1,1,33025
242038227,347,0,3,1,3,8,14,1,2,1,1,11729
242038377,222,0,2,3,4,9,15,1,2,1,0,70068
242038386,67,0,99,1,3,6,15,1,2,1,0,7716
242038443,1621,0,3,2,4,11,12,0,2,1,0,47715
242038491,3503,154.75,2,1,2,6,15,1,1,1,0,8648
242038529,193,0,2,3,5,7,13,1,5,1,1,33025
242038769,2,0,3,3,3,11,12,1,2,1,0,30094
242039247,106,42.82,3,3,2,6,13,0,1,1,0,29170
242039351,20,0,99,2,1,8,11,0,2,1,0,48341
242039849,947,0,99,4,3,7,15,1,1,1,1,84404
242039876,7,0,2,4,5,5,11,1,5,1,0,96749
242040420,63,0,3,4,2,10,14,0,1,1,0,98223
242040485,250,0,4,3,3,9,16,1,3,1,0,74133
242040793,100,0,99,4,2,6,13,0,5,1,0,85043
242040810,250,0,2,2,5,7,12,1,1,1,0,48872
242041000,569,0,99,3,4,1,16,1,1,1,0,23503
242042819,1212,303.31,4,2,4,8,16,0,1,1,0,44012
242043112,31,0,99,4,5,6,11,0,5,1,0,98052
242043414,1,0,4,3,2,9,15,0,1,1,0,74133
242043650,32,0,2,3,2,7,12,0,3,1,0,28012
242044069,127,0,3,4,2,2,11,1,1,1,0,89031
242044130,2,0,99,4,2,8,12,0,1,1,0,93306
242044839,2841,0,4,1,2,7,17,0,2,1,0,18018
242045175,86,0,99,4,3,7,13,1,5,1,0,85204
242045269,8,0,99,3,5,10,11,1,3,1,0,21207
242045467,25,0,99,1,3,6,13,0,5,1,1,10453
242045543,5,0,99,1,3,2,11,1,1,1,0,17824
242045878,1,0,99,3,3,7,12,0,2,1,0,74301
242046336,61,0,99,4,2,9,12,0,1,1,0,85704
242046446,262,0,4,3,2,7,14,0,1,1,0,NA
242046466,12,0,2,3,5,11,11,1,2,1,0,30213
242046762,547,0,99,4,2,9,12,0,2,1,0,91335
242046835,200,0,99,4,4,4,11,1,1,1,0,97502
242046844,68,0,99,2,2,1,11,1,5,1,1,60504
242047316,705,0,3,3,2,8,15,1,2,1,0,23452
242047543,1229,5895.83,99,3,3,1,15,0,5,1,1,32605
242047631,8034,260.34,3,3,3,11,15,1,2,1,0,21228
242048278,6,0,1,4,4,5,11,1,5,1,1,95205
242048391,3,0,99,3,2,8,13,1,5,1,0,32746
242048963,263,0,99,4,2,8,11,0,1,1,0,84108
242049441,157,0,99,3,2,7,13,1,5,1,1,79936
242049520,771,0,2,1,5,6,15,1,5,1,1,19149
242049602,222,0,99,3,5,5,11,0,5,1,0,78550
242049787,18,0,2,2,2,10,18,0,1,1,0,NA
242049834,158,0,99,3,2,7,11,1,2,1,0,33196
242049990,20,0,2,3,5,8,12,1,1,1,0,33418
242050881,5,0,99,2,2,8,13,0,1,1,0,54220
242051014,23,0,1,2,3,10,15,1,5,1,1,60504
242051637,30,0,99,3,2,3,12,1,2,1,0,30039
242051687,420,0,2,1,2,9,16,0,1,1,0,7508
242051987,223,0,99,4,3,1,11,1,5,1,0,89509
242052113,8,0,99,4,2,5,13,0,5,1,1,97227
242052454,10,0,99,3,2,8,11,1,5,1,0,78501
242052518,3284,0,99,3,1,10,15,0,1,1,0,33706
242052682,407,0,2,3,3,6,11,1,2,1,0,30315
242053218,13,0,99,4,3,2,12,1,1,1,1,NA
242053589,417,0,99,3,4,3,12,1,2,1,0,72209
242053761,5,0,99,2,3,8,12,1,5,1,0,61614
242053999,13,0,4,2,3,4,11,1,1,1,0,50014
242054053,212,0,2,2,5,7,13,1,1,1,0,54481
242054106,1659,0,3,3,2,7,15,0,1,1,0,72762
242054196,605,0,99,3,5,1,12,1,2,1,0,23834
242054299,13,0,2,3,4,11,11,1,1,1,0,35406
242054506,704,0,99,4,4,3,18,1,5,1,0,98516
242054769,74,0,99,4,3,2,15,1,5,1,0,97306
242055399,350,0,99,2,5,3,11,1,3,1,0,49307
242055406,20,0,3,2,5,5,14,1,5,1,0,60586
242055600,325,0,99,1,1,5,11,0,1,1,0,1075
242055698,5,0,99,2,1,4,12,0,5,1,0,45817
242055954,124,0,99,4,2,8,11,0,1,1,0,92395
242056972,380,0,99,3,4,6,13,1,2,1,0,20735
242106125,967,0,2,2,5,6,14,1,1,1,0,55128
242106437,31,0,2,3,1,6,11,0,2,1,0,38401
242106988,17,0,99,2,5,9,16,0,1,1,0,49120
242107048,12,0,3,2,5,7,17,1,1,1,0,60471
242107388,800,0,2,2,3,3,11,1,5,1,0,60617
242107958,2,0,3,2,2,7,11,0,5,1,0,48092
242108267,393,0,3,2,5,7,11,1,1,1,0,61764
242108487,1441,0,2,2,5,8,12,1,2,1,0,46312
242108610,56,0,99,4,5,7,11,0,5,1,0,92880
242108730,670,0,2,3,2,10,13,1,1,1,1,78526
242109007,50,0,2,3,2,7,12,1,1,1,0,70301
242109209,9,0,99,3,4,9,12,1,2,1,1,34743
242109223,14,0,99,3,3,9,11,1,2,1,0,32809
242109860,38,0,99,3,1,6,17,0,2,1,0,78730
242109868,28,0,4,3,3,8,15,1,5,1,0,77062
242110278,37,0,99,3,4,7,15,0,2,1,0,19711
242110371,105,83.58,99,3,1,6,11,0,2,1,0,37917
242110795,4,0,4,1,5,8,13,1,1,1,0,16301
242111106,52,0,3,2,4,9,15,0,1,1,0,57262
242111383,1292,0,3,3,3,10,12,1,1,1,0,78213
242111520,2227,0,99,3,1,7,15,0,1,1,1,33135
242111626,2328,0,99,2,1,9,15,0,1,1,1,60561
242111695,7,0,3,3,3,3,15,0,2,1,1,29651
242111895,13,0,2,3,2,11,12,1,1,1,0,73742
242112203,491,0,99,1,5,6,11,1,2,1,0,11780
242113136,5,0,99,2,4,2,11,1,2,1,0,NA
242113965,151,0,99,4,2,5,18,1,5,1,0,92058
242114080,115,0,99,1,2,2,18,1,5,1,0,2066
242114323,15,0,4,4,2,7,15,0,1,1,0,98038
242114523,223,0,99,2,3,4,16,1,2,1,0,46131
242114565,1,0,99,3,5,2,13,1,1,1,0,72903
242114863,3063,0,4,2,3,11,13,1,1,1,0,48701
242115199,33,0,99,3,2,6,12,1,2,1,0,33770
242115255,677,0,99,1,5,10,18,0,5,1,0,11710
242115565,126,0,4,2,1,4,15,0,1,1,0,52246
242115624,30,0,99,1,4,4,16,1,1,1,0,8037
242115726,13,0,99,3,1,6,12,0,1,1,0,24401
242115853,686,0,2,3,2,9,11,1,1,1,0,33617
242115910,141,0,99,1,1,8,11,0,2,1,0,11212
242116625,532,0,99,1,3,1,13,1,5,1,0,19083
242116633,61,0,99,3,2,2,12,1,5,1,0,21403
242116822,8888,1256.1,3,4,4,8,14,0,1,1,1,93455
242116953,2,0,99,4,2,4,15,1,1,1,0,83709
242118306,265,0,3,3,3,6,16,1,2,1,0,75089
242118707,1,0,3,3,4,8,13,1,1,1,0,36054
242119309,28,0,4,4,2,8,14,0,1,1,0,80211
242119379,26,0,99,1,1,1,11,0,2,1,0,11743
242119607,45,0,2,3,3,9,11,1,1,1,0,33810
242119853,18,0,2,1,2,7,12,0,5,1,1,8857
242120095,57,0,99,3,3,7,16,0,1,1,0,33771
242120805,73,0,1,3,4,7,13,1,2,1,1,79907
242120851,159,0,99,1,3,5,17,1,5,1,0,NA
242120891,1,0,99,3,2,8,11,0,2,1,0,76502
242120969,3702,0,1,1,5,3,11,1,5,1,1,18102
242120974,522,0,3,4,2,8,13,0,1,1,0,96002
242121050,245,0,99,4,1,5,11,0,5,1,0,85226
242121079,376,0,3,2,5,6,16,1,1,1,0,68415
242121655,18,0,3,3,4,3,15,0,2,1,1,75605
242122167,23987,0,99,1,1,11,11,0,1,1,0,11214
242122504,127,0,2,3,5,8,11,1,1,1,0,26301
242122694,457,0,2,4,5,6,12,1,1,1,1,97603
242122828,440,100,3,3,2,11,16,0,1,1,0,32962
242123143,821,0,99,3,2,11,13,1,1,1,0,28216
242123363,10028,0,4,3,3,8,18,1,1,1,0,30338
242123380,18,0,2,3,1,4,11,0,2,1,0,36701
242123709,92,0,99,3,2,11,11,1,2,1,1,78228
242124039,753,566.82,4,1,5,6,11,1,2,1,1,2445
242124040,230,0.71,3,4,2,10,15,0,1,1,1,95991
242124091,25,0,3,3,2,3,11,0,3,1,0,32225
242124580,1771,0,99,2,4,3,11,1,1,1,0,47715
242124963,575,0,3,2,2,5,15,0,1,1,0,60438
242126128,61,0,99,3,2,1,12,1,5,1,0,30705
242126279,31,0,99,3,4,11,11,1,2,1,0,32084
242127038,47,0,3,3,2,4,13,0,1,1,0,76087
242127213,1,0,99,3,1,7,11,0,1,1,0,38464
242127418,96,0,5,4,2,11,12,1,1,1,0,NA
242127477,2,0,99,3,4,3,11,1,1,1,1,78363
242127862,66,0,99,4,5,7,11,1,5,1,0,85086
242128043,40,0,2,3,1,4,11,0,1,1,0,21740
242128950,154,0,3,4,5,5,13,1,1,1,1,81401
242129237,321,0,4,3,2,6,15,1,1,1,1,78245
242129400,208,0,99,1,2,2,13,1,2,1,0,16101
242129561,203,0,3,2,4,3,12,1,1,1,0,55443
242129639,120,0,99,4,2,11,16,0,1,1,0,98019
242129664,555,0,99,1,5,11,11,1,1,1,0,10118
242130353,150,0,99,4,2,2,18,0,5,1,0,96080
242130387,299,0,3,2,2,4,15,0,1,1,0,60585
242130451,953,0,99,3,2,7,11,1,5,1,0,20176
242130719,665,0,3,4,5,11,13,1,1,1,0,92553
242130854,347,0,99,1,2,5,11,1,2,1,0,7030
242130949,1739,0,99,1,3,5,14,1,3,1,0,8536
242131330,17,0,99,3,2,11,11,1,1,1,0,38501
242131345,13,0,99,4,3,3,11,1,5,1,1,97446
242131622,3,0,99,1,5,3,12,1,1,1,1,NA
242131752,12,0,99,3,2,9,12,1,2,1,0,75771
242132438,68,0,99,3,2,9,11,0,1,1,0,32223
242132506,415,0,2,4,2,4,12,0,3,1,0,94578
242132716,129,0,99,3,5,4,13,1,1,1,0,30016
242132776,265,0,99,3,4,10,13,1,2,1,0,32259
242132801,9,0,2,1,3,7,12,1,5,1,0,NA
242133224,213,57,99,1,3,3,18,0,5,1,0,17522
242133351,348,42.42,3,2,3,5,15,1,1,1,0,43228
242133684,613,0,3,4,5,7,11,1,2,1,1,90814
242133830,834,0,4,2,2,11,11,0,1,1,0,48823
242134069,954,31.5,4,3,2,11,16,0,1,1,0,30075
242134184,28,0,99,1,1,5,12,0,5,1,0,7871
242134697,229,0,3,3,4,8,16,1,1,1,0,22968
242135296,1,0,99,3,2,8,11,1,1,1,0,25081
242135448,188,0,99,3,1,2,11,0,5,1,1,33060
242135594,699,0,99,3,2,7,16,0,1,1,0,27410
242136300,422,0,99,4,5,10,16,1,1,1,0,94403
242136707,410,0,1,4,5,6,11,1,5,1,1,85037
242136876,53,0,3,4,2,9,13,0,2,1,1,96786
242137513,33,0,99,2,1,5,11,0,2,1,1,46143
242138169,9,0,99,4,1,8,11,0,1,1,0,87109
242138632,102,0,99,2,2,8,13,0,2,1,0,NA
242138772,206,270.16,2,4,4,11,13,1,1,1,0,94109
242138969,210,0,3,2,3,6,11,1,1,1,0,61615
242139163,1,0,99,3,2,8,18,0,1,1,0,27577
242139386,1,0,99,4,2,11,15,0,5,1,1,85641
242139462,127,0,99,4,2,10,13,0,1,1,1,96712
242139685,12,0,99,4,1,7,12,0,1,1,0,92277
242140238,6916,546.57,3,4,2,9,12,0,1,1,0,NA
242140368,91,0,99,1,5,1,11,1,5,1,0,19403
242140398,212,0,99,2,5,2,18,0,1,1,0,44410
242140469,63,0,3,2,1,7,11,0,1,1,0,49426
242140584,3,0,99,4,5,8,12,1,1,1,0,93654
242140972,82,0,99,1,2,5,12,1,3,1,0,10928
242141229,106,0,99,2,1,5,12,0,1,1,0,50208
242141240,303,0,99,4,2,4,12,0,5,1,1,92626
242141427,43,0,99,4,2,8,12,0,1,1,0,59901
242141675,385,0,3,2,2,5,11,0,1,1,0,56501
242141720,61,0,4,3,3,5,11,1,1,1,0,31909
242141801,942,0,99,2,3,11,12,0,1,1,0,65711
242142955,317,0,2,1,4,4,11,1,1,1,0,14470
242143188,287,0,2,1,5,7,14,1,5,1,1,6450
242143560,5,0,99,2,3,6,11,1,1,1,0,60645
242143682,335,1517.68,99,1,2,8,16,1,1,1,0,7208
242143745,31,0,3,3,4,10,11,1,5,1,1,32817
242144429,1003,5.99,2,1,3,8,14,1,1,1,0,NA
242145013,16,0,2,2,2,10,12,0,1,1,0,48371
242145075,123,0,2,1,5,10,13,1,1,1,0,13492
242145235,998,0,2,1,3,9,15,0,1,1,0,17837
242145994,311,0,99,2,2,6,11,0,1,1,0,60504
242146081,529,0,99,2,3,11,11,0,2,1,0,43207
242146714,960,0,4,3,5,7,13,1,1,1,0,75474
242147539,19,0,99,3,2,4,11,1,2,1,0,41501
242195254,150,0,99,4,2,8,11,1,2,1,0,92648
242195451,83,0,5,3,4,11,12,1,5,1,1,20910
242195616,4681,0,99,3,1,9,12,0,1,1,0,35652
242195915,1,0,99,4,2,7,12,0,1,1,0,93210
242196200,163,0,99,2,3,5,12,1,5,1,0,68135
242196316,2011,88.63,4,3,2,10,15,0,1,1,0,37086
242196632,38,0,4,1,4,6,15,1,1,1,0,15102
242196744,251,0,99,3,4,6,12,0,1,1,0,79938
242196846,842,0,99,3,2,2,12,1,5,1,0,28202
242197129,25,0,99,3,1,6,11,0,5,1,0,NA
242197202,1226,0,99,3,5,8,18,1,1,1,0,78245
242197356,1,0,99,3,2,7,16,0,1,1,0,77382
242197475,4020,0,99,3,2,11,15,0,5,1,1,20855
242197690,260,81.6,5,1,5,7,14,1,1,1,0,11967
242197772,12,0,99,3,1,6,11,0,1,1,0,32801
242197977,4604,188.64,3,2,3,10,15,1,1,1,0,60115
242198141,70,0,99,3,2,9,12,0,1,1,0,77093
242198212,538,59.96,2,3,2,11,13,0,1,1,0,NA
242198244,23,0,4,3,4,7,17,1,1,1,0,75080
242198296,20,0,2,2,1,11,12,0,1,1,0,45715
242199026,2,0,99,3,2,8,11,1,5,1,0,37303
242199140,1,0,2,3,1,4,12,0,5,1,0,71291
242199161,2,0,99,2,2,8,12,0,1,1,0,46052
242199184,107,0,99,2,1,6,15,0,5,1,0,49426
242199620,83,0,99,4,2,6,12,1,5,1,0,95023
242199740,2,0,99,3,2,9,12,0,2,1,1,30044
242200051,36,496.6,3,3,1,6,11,0,1,1,0,32792
242200319,132,0,99,3,4,5,11,1,2,1,0,70301
242200336,23,0,99,1,2,2,11,0,5,1,1,11520
242200480,198,0,99,1,2,5,11,1,2,1,0,8611
242200845,3325,0,3,3,4,3,13,1,2,1,0,30135
242201336,10,0,99,2,2,7,15,0,1,1,0,50265
242201549,11,0,99,2,3,4,11,0,1,1,0,66502
242201798,24,0,99,4,4,3,16,1,5,1,1,95687
242201895,227,0,99,2,5,8,11,1,2,1,0,46217
242202042,82,0,99,4,3,4,13,1,5,1,0,83241
242202135,1157,407.72,3,3,3,10,14,1,1,1,1,20706
242202809,169,0,2,4,2,11,13,1,1,1,1,95624
242202990,4,0,99,3,2,8,11,0,1,1,0,32738
242203223,1651,323.69,3,3,2,9,17,0,1,1,1,20169
242203247,20,0,99,1,1,9,11,0,5,1,0,15666
242203424,1,0,99,3,3,2,11,1,2,1,0,78550
242203429,267,0,3,1,2,5,13,1,1,1,0,6226
242203990,8,0,99,2,4,9,13,1,1,1,0,48114
242204093,71,0,4,4,2,6,14,1,3,1,0,94539
242204248,23,0,4,3,2,11,11,1,1,1,0,38109
242204401,76,0,2,1,5,7,11,1,5,1,0,10456
242204597,9,0,99,1,2,9,12,0,1,1,0,19063
242205038,273,0,3,4,2,10,16,0,1,1,0,85379
242205405,2189,0,2,3,1,11,12,0,1,1,0,33852
242205666,1133,0,99,1,5,4,12,1,1,1,0,15905
242206092,27,0,4,1,4,7,13,0,1,1,0,13219
242206150,4,0,99,3,1,11,13,0,5,1,1,33901
242206222,6,0,99,3,2,8,11,0,2,1,0,71107
242206995,234,0,5,2,5,9,17,1,1,1,0,49085
242207954,25,0,99,4,1,4,14,0,5,1,1,91344
242208823,18,0,2,3,1,7,12,0,1,1,0,39120
242208854,23,0,2,4,2,7,11,0,1,1,0,83404
242209334,21,0,99,4,2,4,11,1,2,1,0,89052
242209371,241,0,2,3,4,6,15,1,1,1,0,24251
242209867,24,0,99,3,1,1,12,0,2,1,1,29588
242210479,3,0,99,3,2,4,12,1,1,1,0,NA
242210539,119,0,99,4,1,7,16,0,5,1,0,85142
242210594,130,0,99,4,1,2,11,0,2,1,0,90011
242210632,1664,0,99,3,3,8,11,1,2,1,0,33168
242210790,4184,0,2,1,2,8,13,1,2,1,0,14305
242211030,58,0,99,2,2,8,11,1,2,1,0,44105
242212562,1,0,4,1,3,11,15,1,5,1,0,6082
242212665,25,0,99,2,2,3,11,1,2,1,0,44833
242213613,13,0,99,3,2,9,12,1,2,1,0,29550
242213662,124,0,99,2,2,11,13,0,1,1,0,56301
242214302,321,0,2,3,3,10,17,1,1,1,0,71457
242214426,89,0,3,2,2,4,11,0,1,1,0,47401
242214868,13,0,2,3,5,7,12,1,1,1,1,78260
242215269,6450,0,99,1,3,3,11,1,3,1,0,4210
242215395,1217,0,3,4,1,5,13,0,3,1,0,94952
242215624,2060,0,3,2,3,6,15,1,2,1,0,63031
242215900,91,0,3,1,4,8,14,1,1,1,0,2143
242216026,70,0,2,3,3,8,13,1,2,1,1,33976
242216529,126,0,99,1,3,9,15,1,1,1,0,17025
242216537,3,0,99,4,2,2,11,0,2,1,1,85027
242216683,1269,0,2,2,1,10,13,0,1,1,0,65081
242216748,278,32.84,2,4,5,7,16,1,2,1,1,80015
242216940,2854,0,1,3,2,11,13,1,1,1,0,75150
242217335,10,0,4,3,5,8,15,0,1,1,0,20657
242217702,3,0,99,3,3,8,18,1,2,1,0,33713
242217993,44,0,2,2,4,11,13,1,1,1,0,48198
242218146,54,0,2,4,4,11,15,1,2,1,1,94603
242218587,1337,177.9,1,3,5,4,13,1,1,1,0,30288
242218717,75,0,99,3,5,3,18,1,2,1,0,32837
242218862,7632,0,2,2,4,8,12,1,1,1,0,46041
242219120,1460,291.04,4,1,4,8,18,0,1,1,0,11542
242219176,20,0,99,4,4,1,11,1,5,1,0,91761
242219310,1958,0,99,1,2,8,12,0,1,1,0,14103
242219708,1395,0,4,2,3,8,15,0,1,1,0,53151
242220006,78,0,5,3,3,7,12,1,1,1,0,74869
242220070,4891,26.61,2,3,2,11,13,1,2,1,0,28306
242220161,35,0,99,2,4,8,13,1,1,1,0,61073
242221400,813,0,3,3,2,5,14,0,2,1,0,30281
242221453,30,0,99,3,3,4,14,0,1,1,0,40391
242221751,189,0,2,1,2,11,14,0,1,1,1,11435
242222193,546,0,2,4,3,10,16,0,1,1,0,99801
242222355,10,0,3,2,1,5,13,0,1,1,0,NA
242222628,265,0,4,4,2,9,17,1,1,1,0,93950
242222636,20,0,3,2,5,9,15,1,2,1,0,48439
242223072,17,0,2,3,5,8,11,1,1,1,0,NA
242223075,115,0,3,2,4,9,12,1,1,1,0,62906
242223329,5,0,99,2,5,11,18,1,5,1,0,60491
242223428,12,0,3,1,3,5,12,1,1,1,0,7065
242223908,5,0,3,3,2,3,12,0,1,1,0,75115
242224151,16,0,99,1,2,8,11,0,1,1,1,11751
242224199,227,0,99,4,2,11,18,1,2,1,0,95003
242225187,417,0,99,2,4,8,11,0,2,1,0,66213
242225706,1,0,2,3,5,3,13,1,1,1,0,23851
242226287,164,0,3,3,2,7,13,1,1,1,0,NA
242226416,154,0,2,3,2,3,13,0,1,1,1,33309
242226640,34,0,99,3,4,4,16,1,2,1,0,71254
242226705,231,0,99,4,5,3,14,1,5,1,0,95110
242227051,25,0,3,4,5,9,16,1,1,1,1,94513
242227055,4592,309,4,2,3,6,18,0,1,1,0,63119
242227420,136,0,4,4,3,7,15,0,1,1,0,91914
242227518,572,0,4,3,3,8,18,1,1,1,0,32955
242227921,12,0,99,4,5,2,12,1,3,1,0,92260
242228025,30,0,99,1,1,7,13,0,2,1,0,2889
242228048,5,0,3,2,3,10,14,0,1,1,0,48035
242228464,297,0,3,4,1,11,12,0,1,1,0,92084
242229444,6076,14.69,1,1,5,4,16,0,5,1,1,7110
242229567,4450,17.5,4,1,4,5,17,1,1,1,0,11563
242230089,2545,0,5,3,5,6,17,1,2,1,0,71457
242230545,82,0,99,4,3,2,18,1,2,1,0,85143
242230832,34,0,2,3,3,1,11,1,2,1,0,NA
242231183,76,0,99,2,4,3,11,1,1,1,0,45040
242231868,1,0,99,2,2,7,12,0,2,1,0,52001
242231975,50,0,1,4,2,11,13,0,2,1,0,94605
242232333,3,0,99,3,2,6,12,0,2,1,0,27834
242232834,151,0,99,1,2,3,12,0,2,1,0,10458
242232914,503,824.36,4,3,5,8,17,0,1,1,0,19709
242232928,8,0,3,3,1,8,15,0,1,1,0,34110
242233231,9,0,4,3,5,8,12,1,1,1,0,30076
242233728,583,0,2,3,2,8,15,0,5,1,0,27804
242234325,228,0,3,2,3,9,13,1,1,1,0,45212
242235018,3,0,99,3,1,8,13,0,1,1,0,27609
242235142,180,0,99,4,1,9,12,0,1,1,1,92119
242235436,139,0,99,4,2,8,18,1,5,1,0,93063
242235518,14910,0,3,2,2,9,17,0,1,1,0,56361
242235955,235,0,2,3,2,7,11,1,1,1,1,70131
242236421,970,0,2,1,3,7,11,1,2,1,1,7080
242236422,384,0,2,3,2,4,11,1,1,1,0,35212
242236953,25,0,3,3,3,9,11,1,1,1,0,77521
242284686,25,0,99,4,1,2,11,0,5,1,0,80220
242284715,304,0,4,4,3,11,16,1,1,1,0,80233
242285001,2,0,99,1,1,3,16,0,1,1,0,1854
242285034,10,0,99,4,1,3,18,0,5,1,0,95037
242285041,850,0,99,4,3,1,11,1,3,1,0,94611
242285457,1,0,4,4,1,11,17,0,1,1,0,90245
242285911,17,0,2,3,5,8,13,1,5,1,0,32835
242285921,260,0,4,2,3,8,14,1,1,1,0,62959
242285956,7,0,4,1,2,6,16,1,1,1,0,2633
242285970,23,0,99,3,3,8,15,0,2,1,0,34974
242286162,1017,0,3,1,1,8,13,0,1,1,0,2494
242286175,131,0,2,2,2,10,15,1,1,1,0,46124
242286722,3241,0,1,4,2,10,11,1,2,1,1,85224
242287001,5,0,99,3,2,3,14,1,1,1,1,39204
242287048,226,0,99,1,2,6,12,1,5,1,0,11103
242287052,194,0,2,3,4,5,12,1,1,1,0,30301
242287304,113,0,99,3,4,1,11,1,2,1,0,33619
242287435,5,0,99,3,1,5,11,0,5,1,0,30060
242287707,343,0,2,3,1,11,13,0,2,1,0,27565
242287711,1861,0,99,3,1,6,16,0,1,1,0,75270
242287846,54,0,99,2,5,7,11,1,1,1,0,48127
242287849,30,0,99,4,4,2,12,1,2,1,0,95240
242288919,258,0,99,3,3,7,11,1,5,1,1,76708
242289337,4453,241.64,4,2,2,7,12,1,1,1,0,53545
242289620,1,0,99,1,5,8,15,1,5,1,0,2301
242289754,38,0,3,3,2,4,11,1,2,1,0,34286
242290265,32,0,99,2,1,7,12,0,5,1,0,66061
242290332,353,0,3,3,5,9,12,1,1,1,0,32778
242290641,49,0,99,4,2,11,15,0,1,1,0,98407
242291547,119,0,99,2,1,2,12,0,5,1,0,NA
242291694,3,0,99,4,1,4,16,0,5,1,0,95209
242291893,143,0,3,4,2,4,11,1,1,1,0,99705
242292525,991,0,4,3,4,4,11,0,1,1,0,77024
242293004,7,0,99,2,1,6,11,0,1,1,0,43402
242293316,1,0,99,4,2,5,12,0,2,1,1,92345
242293604,282,0,2,3,5,7,15,1,2,1,1,33177
242293694,106,0,99,3,1,1,12,0,2,1,1,33018
242293877,127,0,99,3,1,11,18,0,1,1,0,70065
242294152,301,26.7,99,3,1,9,12,0,1,1,1,33510
242294294,190,0,3,1,5,7,12,1,5,1,1,7621
242294396,2,0,99,4,4,2,12,1,2,1,0,92544
242294467,34,0,99,2,2,7,11,0,2,1,0,49507
242294635,23,0,99,3,1,9,11,0,1,1,0,30143
242295018,52,0,99,3,1,3,13,0,3,1,0,77005
242295690,3,0,99,3,1,3,11,0,5,1,0,76905
242295834,39,0,1,4,5,7,11,1,2,1,1,90604
242296156,23,0,2,3,2,8,11,0,1,1,1,38637
242296491,14,0,3,3,2,6,14,0,1,1,0,28314
242296504,55,0,3,3,1,9,12,0,5,1,1,33914
242296779,11,0,99,1,2,9,16,0,1,1,0,8033
